tweet_date,tweet,sentiment,
5/21/2021 17:00,ٻيو مٽي جو ماڻھو جا جيڪي دوست آھن اھي سئيبر ڪرائيم الائي ڇا ڇا باشڻ ڏين پيا، انھن کي گھرجي تہ پنھنجي دوست کي چون تہ… ,,
5/21/2021 17:00,مٽي جو ماڻھو، اسان جي پيارن دوستن جو پيارو دوست آھي. مٽي جي ماڻھو ٽوئيٽر جي ھڪ متحرڪ ڇوڪري جي تصوير کڻي فيس بڪ تي ش… ,,
5/21/2021 16:51,ڪنهن به ڇوڪري جي تصوير کڻي فيڪ آئي ڊي تان وائرل ڪرڻ انتهائي گهٽيا عمل آهي مونکي ان ڳالھه سان ڪو خاص فرق نه پيو آ پر ڪرڻ واري… ,,
5/20/2021 20:28,سائين امر فياض جي اسپيس  وڃي راڳ ٻڌو، قسم سان مون ونگر نانگڻ ڊانس ڪرڻ تي مجبور ٿي ويندؤ.  ,,
5/20/2021 17:22,ڌنار صحافي کي وري چيو سائين اصل  اڇيون ٻڪريون منھنجيون آھن، صحافي چيو پوءِ ڪاريون ڪنھن جون آھن؟ چيائين سائين اھي ب… ,,
5/20/2021 17:22,ڌنار پڇيو اڇين کي يا ڪارين کي، صحافي چيو اڇين کي، ڌنار چيو ڇھ مھينن بعد  ڀلا ڪارين کي؟ ڌنار چيو انھن کي بہ ڇھ مھين… ,,
5/20/2021 17:22,ھڪ صحافي ڌنار کان پڇيو ٻڪرين کي ڇا کارائيندو آھين؟ ڌنار چيو سائين اڇين کي يا ڪارين کي؟ صحافي چيو اڇين کي، چيس گاھ،… ,,
5/20/2021 17:10,ھاھاھاھاھاھاھا ,,
5/20/2021 16:44,سھي آ بس اھا ئي ڪٽائي ھلي پئي اڄ ڪلھ ,,
5/20/2021 16:42,او پيپلا آھيو  ,,
5/20/2021 16:36,ٽئيٽر کوليو ته دانشور  ,,
5/20/2021 14:59,اوڪي آھي بلڪہ ريسيپي جي ھڪ ويب سائيٽ ئي ٺاھي ڇڏيو  ,,
5/20/2021 14:47,ھاھا ھائو ,,
5/20/2021 14:46,ماشاالله سائنڻ اسان ٻڌو ئي اڄ آ ,,
5/20/2021 14:46,آج بھی یاد ہے گرمیاں آتے ہی ہماری نانی کیری کا شربت بناکربوتلیں بھر کر رکھتی تھی ساتھ ہی کیری کی کٹھی میٹھی کلونجی جس میں… ,,
5/20/2021 13:09,اھي ترجما گوگل ڪميونٽي جا ڪيل آھن ,,
5/20/2021 12:41,گوگل ٽرانسليٽ  جتي اسان انگريزي ڏٺو ان جو ترجمو سنڌي ڪري ڇڏيو  ھاڻي نتيجو ڪجھ ھيئن آھي  ,,
5/20/2021 12:27,سياستدان کي ڳالھ وڻي  ان ھڪ ھمراھ سامھون ۴۰ منٽ کن تقرير ڪيائين  پوءِ چوڻ لڳو يار اوھان جي ڳالھ مون کي وڻي پر ڇا… ,,
5/20/2021 12:27,ھڪ سياستدان جلسي  تقرير ڪرڻ لاءِ ٻہ ٽي ڪلاڪ سفر ڪري ھڪڙي ڳوٺ ڏٺائين جلسي گاھ  صرف ھڪ ماڻھو موجود آھي، معلوم… ,,
5/20/2021 8:18,جنم ڏڻ جون واڌايون ڊاڪٽر صاحبہ  ,,
5/19/2021 18:16,ارسطو چيو پيارا شاگرد اھا مشق تو لاءِ ڪيان پيو، سوچ جيڪا مخلوق استاد کي گھوڙو بڻائي سگھي ٿي، اھا شاگرد کي ضرور گڏھ… ,,
5/19/2021 18:16,ھڪ واري عورت فرمائش ڪئي تہ تون گھوڙو ٿي  گوڏن ڀر ويھ جيئن مان تنھنجي مٿان سواري ڪري ارسطو ائين ئي ڪيو  ٻيو… ,,
5/19/2021 18:16,ارسطو لاءِ چون ٿا تہ ھو اليگزينڊر کي سيکاريندو  نصيحت ڪندو ھو تہ عورتن کان پري رھ  ڪنھن قسم جي افيئر  نہ الجھ. ا… ,,
5/19/2021 9:56,ھاھاھاھاھاھاھا بس ٿڌو ٿي لسي پي ,,
5/19/2021 9:55,ھاھاھاھاھاھاھا  ,,
5/19/2021 9:55,ھاھاھاھاھاھاھا  ,,
5/19/2021 9:54,توکي ايڊيٽنگ ايندي آھي؟  ,,
5/19/2021 9:53,ائين ئي آھي رڳي تصور ڪيو ٿوري تصويٽ تبديل ڪري ھتي پوسٽ ڪجي پوءِ ڇا حالت ھوندي  ,,
5/19/2021 9:51,تنهنجي حيثيت ڇاهي اسان کي تهذيب جا سبق سيکارڻ جا. اسان توکان وڌيڪ ڄاڻون ٿا. هل فٽ مهل  ولائتي واٺا.. ,,
5/19/2021 9:51,ھاھاھاھاھاھاھا  ,,
5/19/2021 9:50,مون جتان تصوير کنئي سوچيو تہ ٿورو تصوير تبديل ڪري سندس ليڊر سڳوري جو ھڻان پر ھمٿ نہ ٿي ,,
5/19/2021 9:49,صدقو سائين حاضر حاضر ,,
5/19/2021 9:48,کلو کلو بابا ھوئين ڪمزور آھين  متان پاءُ رت جو وڌي وڃي ,,
5/19/2021 9:47,پنھنجي سياسي مخالفن لاءِ اوھان جا ھي رويا ھوندا تہ پوءِ ٻيلي ٿورو برداشت بہ ڪندا ڪيو، ننڍڙي ننڍڙي ڳالھ يا تنقيد تي… ,,
5/19/2021 9:19,واھ سائين بغير رنگن جي بہ ڪھو پيا صفا ,,
5/19/2021 9:10,ماشاالله ڪھو پيا صفا ,,
5/19/2021 9:10,مھرباني  اڌ آ پر سٺي آ ,,
5/19/2021 9:09,کلين ٿي  ,,
5/19/2021 9:09,مھرباني سر ,,
5/19/2021 9:09,صدقو تنھنجي سڄي سسٽم تان ,,
5/19/2021 9:08,ٿيڪس فار شيئرنگ. ,,
5/19/2021 9:07,سنگت متان ڏک ڪري ,,
5/19/2021 8:47,توھان واري  فلٽر لڳل ناھن سائين، اصل ئي بليڪ اينڊ وائيٽ آھي؟ ,,
5/19/2021 8:45,گوڊ آ ميڊم. ,,
5/19/2021 8:44, صفا پي ٽي وي وارو زمانو ,,
5/18/2021 18:25,رات مان پنهنجو پاڻ کي ڪنهن عدالت  مجرم وانگر ڏٺو فريادي منهنجا پنهنجا خواب هئا جيڪي مان پنهنجي ڊائري تي لکندي ويندي هيم خ… ,,
5/18/2021 18:24,ھيلو ديسي واٺا ,,
5/17/2021 16:49,و.ا اسٽيٽ ڏٺو  ,,
5/17/2021 16:48,اوڪي پوءِ خبر ناھي، اسان ادين کي ناھيون چوندا ائين ,,
5/17/2021 16:48,يا عيد مھل ننڍا ٿي ويا ھوندس  ,,
5/17/2021 15:52,گٽر واري پاڻي سان وھنجي پاڪ ٿيڻ جي ڪوشش اجائي ائين ئي جيئن حرام جي ڪمائي مان خيرات ڏيڻ ,,
5/17/2021 13:25,ھاڻي ائين نہ چئو تہ اوھان کي خبر ناھي تہ اسان مريخ تي بہ پڄي چڪا آھيو ,,
5/17/2021 13:20,حالت آ يار ,,
5/17/2021 13:04,سنڌ جا ماڻھو وڏا ترقي يافتہ آھن، تازو سنڌي سائنسدانن پاران موڪليل اسپيس شپ مريخ تي پھتو، سنڌين جا سبق… ,,
5/17/2021 12:49,تون سمجھي وئين  ,,
5/17/2021 12:31,سڄ ٽوئيٽر حڪمرانن کي چيو، اگر مان ماڻھن کي چوان ٿو تہ ارھو نہ ٿيڻ ھا باقي ماڻھو واقعي شريف  شع… ,,
5/17/2021 12:27,ٽوئيٽ ان لاءِ ڊليٽ نہ ڪئي جو موقف غلط ھو، پر ان لاءِ ڪئي جو دوستن جي دل آزاري ٿئي سو منھنجو… ,,
5/17/2021 12:16,اوڪي مان اپڊيٽ ٿيڻ وارن مان آھيان  ,,
5/17/2021 12:10,پاڪستان  16 کان 27 سيڪڙو تائين ماڻهو هلڪي نفسياتي مسئلن کان وٺي مڪمل نفسياتي بيمارين  مبتلا آهن. اڪثر ڪري قانوني يا… ,,
5/17/2021 11:19,سھي ️ ,,
5/17/2021 11:14,سويلين تي حملا جنگي جرائم  شامل آھن پوءِ اھو چور ڪري يا ڀاڳيو ,,
5/17/2021 11:13,منھنجي ٽوئيٽ جو تت اھو ھو تہ جرم ڪيون ئي نہ تہ مطالبہ جي نوبت اچي شايد مونکي ڳالھ سمجھائڻ نہ آئي يا درست لفظ چونڊ نہ ڪري سگھيس ,,
5/17/2021 11:07,بلڪل سڀ مطلبو ڪن پيا، مون تہ صرف اھو چيو جھالت اسان  آھي، حڪومتون مطالبا ايڪشن فيصلا راڄوڻيون بعد جو… ,,
5/17/2021 10:58,ڊاڪٽر صاحبه اوھان بہ سنڌ  آھيو، اوھان جي خاندان کي يا اسان ھتي ٽوئيٽر تي جيڪي آھيون ڪ… ,,
5/17/2021 10:57,درست پر ڇا انگريزين اھا جنگ لڳرائي ھئي؟ مان تہ چوان ٿو پاڻ ماڻھو جاھل آھي، ان کان پوءِ جھيڙا  حڪومتن… ,,
5/17/2021 10:53,اصل  اوھان کي شيون نظر سھي نٿيون اچن، ھڪ پاسو اھو اھي جيڪو سڀ لکن ٿا پ پ  ٻين تي لعنت ھڻن ٿا، ٻيو پا… ,,
5/17/2021 10:50,ڪجھ غلطيون اهڙيون هونديون آهن، جن لاءِ اسان ڪنهن کي معاف ته ڪري سگهون ٿا، ,,
5/17/2021 10:46,پنھنجي ٽوئيٽ کي لٺ سمجھي مخالفن کي ھڻڻ، ٽوئيٽ کي ٽاماھاڪ ميزائل سمجھي بحريا مٿان ڪيرائڻ واري پياري دوست کي جنم ڏڻ ج… ,,
5/17/2021 10:44,’مجھ پر ہتھیار اٹھائے گئے اور یہ کہا گیا کہ اگر یہ ریشم گلی میں بیٹھے گی تو ہماری عزت کو نیلام کر دے گی، لیکن میں ان سب باتو… ,,
5/17/2021 10:42,جنم ڏڻ جون واڌايون سھڻا ,,
5/17/2021 10:38,سٺو آ  ,,
5/17/2021 10:38,سنڌ ايڪشن ڪميٽي جي اجلاس  6 جون تي بحريا ٽائون جي مک گيٽ آڏو ڌرڻي جو اعلان ,,
5/17/2021 10:26,ڪنھن کي شڪ آ؟ ٻيو سٺو آئڊنٽٽي لڪل ھجي  ڪنھن کي اعتراض نہ ھجي. ,,
5/17/2021 9:08,اڳي راڄ وارا چڱ مڙسي جو پٽڪو انهيَ کي پاراـٔيندا ھـٔا جيڪو ٻين جي پٽڪي جي حفاظت ڪندو ھو ھاڻ انهيَ کي پٽڪو پاراـٔيندا جيڪو ٻ… ,,
5/17/2021 7:37,ڏاڍو ڪنو ڪم ڪندو آھين  ,,
5/17/2021 6:29,آئون چڙ ناھيان ڪندو نہ ئي ڪنھن کي گھٽ سمجھندو آھيان، پر ياد رکو اوھان اسان جون  زمينون کسيون آھن، اوھان کي منھنجي ڪ… ,,
5/17/2021 6:10,ائين ئي لکبو نہ فلسطين وارو ,,
5/17/2021 6:07,ھاھاھاھاھاھاھا ,,
5/17/2021 6:05,غزا موت  خودڪشي ناهي پر جيئڻ جو هڪ انداز آهي ,,
5/16/2021 21:14,کلو تہ نہ  ,,
5/16/2021 21:12,آمين ️ ,,
5/16/2021 21:10,ھائو  ھاڻي ھي نوٽيفڪيشن وڃن تہ متان رحم پويس ,,
5/16/2021 21:06,ظلم آھي نہ  ,,
5/16/2021 20:55,نائس  ,,
5/16/2021 20:54,انھن ماڻھن کي قيامت جي ڏينھن الڳ سزا ملندي جيڪي ٿوري ناراضگي  واٽس ايپ جو نيٽ بند ڪري يوٽيوب تي گانا ٻڌندا آھن.  ,,
5/16/2021 17:21,متفق ,,
5/16/2021 17:01,رڍ جي چوري تان جاگيراڻي چاچڙ  19 زندگيون ڳڙڪائي ڇڏيون، اوڳاڻي تيغاڻي مينهن جي چوري تي 114 قتل ,,
5/16/2021 16:51,سڀاڻ انھن 8 ڄڻن جو پلاند سي بہ پنھنجا سنڌي ڀائر ھوندا. ڏوھ وري ٻي جو چئبو. ,,
5/16/2021 16:45,سانجھ درست چئي پئي ,,
5/16/2021 16:39,ھاھاھاھاھاھاھا ان قوم کي ڪنھن سامراج جي ضرورت آھي؟ ,,
5/16/2021 16:38,شادي جي ڃڄ تان ٽيپ هلائڻ سبب جتوئي  جعفري برادري جي ٻن ڌرين  جهيڙو، نتيجي  6 عورتن سميت 15 ڄڻا زخمي ,,
5/16/2021 16:23,ھاھاھاھاھاھاھا  ,,
5/16/2021 16:21,ڀلا جتي سرڪاري دٻا آھن يا جتي ڊسٽ بن آھن اتي بہ اسان رستي جي وچ تي پاءُ جيترو کانگھرو اڇليندي شرم محسوس ناھيون ڪندا ,,
5/16/2021 16:19,ھي اسان وڏيري کي، پوليس کي، حڪومت کي بہ گار ڏجو پر ھڪ ڀونڊو اسان پنھنجي ٻوٿ  بہ ھڻو تہ اسان جي ماڻھن  بہ ل… ,,
5/16/2021 16:12,ھلا ٿئي عورتن جي عمر شريف ,,
5/16/2021 16:12,ڪتي کي ڀتر ھڻڻ تان جھيڙو ڪٿي ٿيو ھو ,,
5/16/2021 16:07,ھاھاھاھاھاھاھا  وڏو شرارتي آ نظاماڻي ,,
5/16/2021 16:06,اسان سمبوسي جي چٽڻي تي وڙھندڙ قوم پنھنجي غلطي تسليم ڪرڻ بجاءِ ان کي ٻين مٿان اڇلينداسين تہ اھو ڏوھ پوليس جو آھي، چٽ… ,,
5/16/2021 16:03,ٻيو ھنداڻي تي جھيڙو ڪٿي ٿيو ھو؟ نصيرآباد؟ ,,
5/16/2021 15:59,ھنداڻي جي جنگ  710 ماڻھو مري ويا ھئا ,,
5/16/2021 15:50,مير صوبدار  مير ٺاري وچ  جيڪا ھنداڻي تان ول واري جنگ لڳي ھئي ان وقت ڪھڙي پوليس  ھئي ڪھڙو وڏيرو ھو ڪھڙي پ پ جي ۱۳… ,,
5/16/2021 15:17,هڪڙا همراھ جڏهن به پنهنجي گهر  ڪو پروگرام ڪندا هئا ته ڪنهن نه ڪنهن ڳالھ تي پاڻ  وڙهندا ضرور هئا  پوءِ انهن مان هڪڙو… ,,
5/16/2021 15:16,هڪ وڏو ٽهڪ ڏيو جيئن ڏکن کي پنهنجي وجود تي شڪ  ,,
5/16/2021 14:18,آسرن  اسان کي رلائي ڇڏيئي ,,
5/16/2021 12:54,عجب آھي يار تہ ڇھ مھينا اڳ شينھن کي گاريون مليون ھاڻي ٻڪري کي ضرور کائيندو ,,
5/16/2021 12:53,ھاھاھاھاھاھاھا نہ چئينس ڪاوڙجي ويندي ,,
5/16/2021 12:48,کلو کلو ,,
5/16/2021 12:47,وڏي ٽيڪنالاجي اٿس ,,
5/16/2021 12:46,ھاھا نازڪ صورتحال آھي، کلو نہ ,,
5/16/2021 12:44,ھاھاھا  ,,
5/16/2021 12:43,شينھن  ٻڪري درياھہ تي پاڻي پي رھيا ھئا، شينھن چيو پاڻي خراب پئي ڪرين، ٻڪري چيو بادشاھ سائين اوھان مٿي طرف آھيو  آ… ,,
5/16/2021 12:39,ھاھاھا  ,,
5/16/2021 12:37,ھاھاھاھاھاھاھا ,,
5/16/2021 12:32,دردن جي بٺي آ  ,,
5/16/2021 12:30,ھنن جي لاء مان آزادي گھري رھيو ھيس. ,,
5/16/2021 12:28,ھن ڀيڻ جون ٽوئيٽس پڙھي مان ئي روئي ڏيندو آھيان ,,
5/16/2021 10:28,اوھان جا ھوندا ميڊيم ,,
5/16/2021 9:26,اڄ جو لفظ️ ,,
5/16/2021 7:16,قبيلائي تڪرارن پويان ڪنھن عالمي يا علائقائي سامراج جو ھٿ ناھي، پر ھي قتل عام اسان جي ماڻھن جي جھالت  ڪم عقلي جو نت… ,,
5/15/2021 20:32,ھي ٽئي ويلا ٽار پروگرام تي نڪتل آھن ,,
5/15/2021 20:31,ٿورا م ٿورا مون تي ماروئڙن جا,,
5/15/2021 18:43,ڪٺيَ آھيون ️ ,, 
5/15/2021 16:57,اسان عيد تي ستل.ھئاسين  ,,
5/15/2021 16:53,ھا يار واقعي  ,,
5/15/2021 16:53,ڀڄي پري ٿيو  ,,
5/15/2021 16:52,پوءِ ٺيڪ آ ,,
5/15/2021 16:52,اڇا، ڊي ايم.ڪيان؟ ڪم آ ,,
5/15/2021 16:51,سولر پليٽ لڳرائي ,,
5/15/2021 16:51,پراڻي آ اھا تہ ,,
5/15/2021 16:50,سيل سڙي ويس.  ,,
5/15/2021 16:42,ھاھاھاھاھاھاھا ھل ڙي ,,
5/15/2021 15:59,منهنجي فڪر کي منزل جي طرف اهي ماڻهو کڻي ويندا جن جي دلين  حب الوطني جو جذبو هوندو  اهي نيڪ  صالح هوندا  انهن جي… ,,
5/15/2021 15:58,سنڌ کي هن مھل روايتي ڪامريڊن جي نہ پر صالح ڪردارن جي ضرورت آ، بلڪل ائين جيئن هتي هاڻي شاعرن جي ڪابہ ضرورت ناهي پر ڪارو… ,,
5/15/2021 15:17,ھيلو ,,
5/15/2021 15:16,ادا اياز ھر شئي ڪانٽيڪسٽ سان رکبي اوھان جي دوست ھي ميم ٺاھي  اقو کي ٽيگ… ,,
5/15/2021 15:01, کدڙن فقيرن سان گڏ افطار بہ ڪندا ھيو ,,
5/15/2021 14:59,تون روز بيهي دروازي تي ,,
5/15/2021 14:55,سڃاڻينس؟ ,,
5/15/2021 14:53,پرين پياري، سنڌ دوست  سماج سڌارڪ سارنگ سنڌي کي جنم ڏڻ جون واڌايون. ,,
5/15/2021 13:53,نه صرف قومپرستي پر سھپ به موالي جي اڳٺ کان وڌيڪ ڪمزور ,,
5/15/2021 13:48,دراوڙن تي معيار ناھي ٻچڙي ,,
5/15/2021 13:37,کسی کی اصلی شخصیت دیکھنی ہو تو اس سے اختلاف کر کے دیکھ لو۔۔۔۔۔۔۔۔۔ ,,
5/15/2021 13:37,غيرت جي نالي تي پنهنجي نياڻين جو ئي قتل ڇو؟ پٽ غيرت ناھن؟ پٽ ڪنهن جي ٻانهن کڻي اچي ته بھادري ڌيءَ ڪنهن کي پسند ڪري ته واجب… ,,
5/15/2021 13:16,ٻڌو هو ته ڪنهن ڌر ڏانهن نياڻي جو ميڙ ڪري در وڃجي ته خون به معاف ٿي ويندا آھن  نياڻي کي مٿي تي هٿ رکي اجرڪ اوڙھائي ست قر… ,,
5/15/2021 13:16,دل ٽُٽِي ٿي پئي ان قسم جا واقعا ٻڌي افسوس جو اڃان تائين جهالت واري دؤر  ڦاٿا پيا آهيون  عورت کي رلي، مساڳ، ٻني سمجهو… ,,
5/15/2021 13:15,افسوس آ يار، اڃان ڪو ڏاھو بچيل آ اھو بہ لکي. ,,
5/15/2021 13:13,ڳجهارت ڏيڻ جو شوقين جناب اياز جيڪو پنهنجو پاڻ کي هڪ اديب ء ليکڪ جو فرزند چورائيندو آ ء ان جا لکيل لفظ يا شاعري ان کي جاهلي… ,,
5/15/2021 12:57,چلڪو پيا سر ,,
5/15/2021 12:32,سھي چئين پئي پاپن واري شوڪري ,,
5/15/2021 12:06,صدقو عورتن جي نوم چومسڪي  ,,
5/15/2021 12:04,ڳالهه سمجهه   ن ٿي اچي روئجي پٽجي مٿو ڀٿ سان ٽڪرائجي يا ڇا ڪجي عورت محبت جو اظهار ڪري تڏهن ب انکي قتل ڪيو وڃين ٿو  جيڪڏهن…  ,,
5/15/2021 12:02,اڃان ناري هتي ڪاري اڃان ڪا قيدياڻي آ ,,
5/15/2021 12:02,مھرباني سائين، اڳ جي خبر ناھي پر ڪافي ٽائيم کان ان پاسي ڌيان ڏنو آھي تہ اخ…  ,,
5/15/2021 11:40,جسٽيفڪشن جي ڳالھ ناھي، اسان وٽ عمومن ڪن عضون جا نالا گارين طور ورتا ويندا آھن، اڳٺ اھ… ,,
5/15/2021 11:16,سندھ کو اپنے تیل اور گیس کے ذخائر اور سیلز ٹیکس آن گُڈز پر اختیار دے دیں، کنگ سلمان رلیف سینٹر سے ملنے والے زکوات و فطرے سے… ,,
5/15/2021 11:15,منھنجي خيال  ھن ٽوئيٽ اندر ڪا غلطي ھڪ تہ لفظ اڪثر استعمال ٿيل آھي جنھن جو مطلب… ,,
5/15/2021 11:05,درست چئو پيا. ,,
5/15/2021 11:03,اسان جي دوستي ڪنھن به مواليء جي اڳٺ کان مضبوط آ ,,
5/15/2021 11:02,جاپان جو مشھور ڪتو ـ ھاچيڪو ,,
5/15/2021 10:59,پنج هزار سال پراڻي مها سنڌ جا وارث سڏائيندڙ جي زبان مان نڪرندڙ گل ڏسو جيڪي جن جي ٽي ايل تي اڪثر پنهنجي ڌي پڙهايو مستقبل سن… ,,
5/15/2021 10:58,اوڪي آ ,,
5/15/2021 10:55,سائين جي فيلڊ اھا آھي، ان لاءِ ,,
5/15/2021 10:51,اوهان جڏهن چئو ٿا ماحولياتي آلودگي يا گدلاڻ.. تہ لغوي اعتبار سان هن اصطلاح جي معنا ڇا ٿيندي؟ ,,
5/15/2021 9:30,ھاھاھاھاھاھاھا اھا تصوير آ ,,
5/15/2021 9:24,اسان ڏي بہ موڪليو. مھرباني ,,
5/15/2021 9:13,پوءِ اتي سھولت موجود اٿئي ,,
